Card Name,Rating - Draftmancer,Rating - AF,Set,Source,Notes
Shenzi - Scar's Accomplice,4,B-,5,Fortyborn,
Ed - Laughing Hyena,4,B-,5,Fortyborn,
Fauna - Good Fairy,4,B-,5,Fortyborn,
Iago - Fake Flamingo,4,B-,5,Fortyborn,
Banzai - Taunting Hyena,4,B-,5,Fortyborn,
Night Howler Rage,4,B-,5,Fortyborn,
Scar - Betrayer,4,B-,5,Fortyborn,
Denahi - Avenging Brother,4,B-,5,Fortyborn,
Vanellope von Schweetz - Random Roster Racer,4,B-,5,Fortyborn,
Ruby Chromicon,4,B-,5,Fortyborn,
Scrooge McDuck - Afficionado of Antiquities,4,B-,5,Fortyborn,
Ludwig Von Drake - Self-Proclaimed Genius,4,B-,5,Fortyborn,
Donald Duck - Focused Flatfoot,4,B-,5,Fortyborn,
Stitch - Team Underdog,4,B-,5,Fortyborn,
Simba - Lost Prince,4,B-,5,Fortyborn,
Yzma - Unjustly Treated,4,B-,5,Fortyborn,
When Will My Life Begin?,4,B-,5,Fortyborn,
Plate Armor,4,B-,5,Fortyborn,
Pete - Steamboat Rival,4,B-,5,Fortyborn,
Camilo Madrigal - Family Copycat,4,B-,5,Fortyborn,
Clarabelle - Light on Her Hooves,4,B-,5,Fortyborn,
Sherwood Forest - Outlaw Hideaway,4,B-/C+,5,Fortyborn,
Bruni - Fire Salamander,4,B/B+,5,Fortyborn,
Olaf - Happy Passenger,4,B+,5,Fortyborn,
Robin Hood - Timely Contestant,4,B+,5,Fortyborn,
You're Welcome,4,B+,5,Fortyborn,
Gaston - Pure Paragon,4,B+,5,Fortyborn,
Namaari - Resolute Daughter,4,B+,5,Fortyborn,
Doc - Bold Knight,4,B+,5,Fortyborn,
Prince Phillip - Swordsman of the Realm,4,B+,5,Fortyborn,
Anna - Diplomatic Queen,4,B+,5,Fortyborn,
Arthur - King Victorious,4,B+,5,Fortyborn,
Emerald Chromicon,4,B+/A,5,Fortyborn,
Scroop - Odious Mutineer,4,B+/A-,5,Fortyborn,
Tuke - Northern Moose,3,C,5,Fortyborn,
"Fix‐It Felix, Jr. - Niceland Steward",3,C,5,Fortyborn,
Rapunzel's Tower - Secluded Prison,3,C,5,Fortyborn,
Arthur - Wart,3,C,5,Fortyborn,
White Rabbit - Royal Herald,3,C,5,Fortyborn,
Maleficent - Vengeful Sorceress,3,C,5,Fortyborn,
Taffyta Muttonfudge - Ruthless Rival,3,C,5,Fortyborn,
Rancis Fluggerbutter - Chocolate Charger,3,C,5,Fortyborn,
Pete - Pastry Chomper,3,C,5,Fortyborn,
Donald Duck - Daisy's Date,3,C,5,Fortyborn,
Simba - Adventurous Successor,3,C,5,Fortyborn,
King Candy - Sovereign of Sugar,3,C,5,Fortyborn,
Rudy - Groove Disrupter,3,C,5,Fortyborn,
Sneezy - Noisy Knight,3,C,5,Fortyborn,
Maleficent - Formidable Queen,3,C,5,Fortyborn,
Maximus - Team Champion,3,C,5,Fortyborn,
Kronk - Head of Security,3,C,5,Fortyborn,
Snow White - Fair-Hearted,3,C (Buildaround B),5,Fortyborn,
Koda - Talkative Cub,2,C-,5,Fortyborn,
Lilo - Junior Cake Decorator,2,C-,5,Fortyborn,
Gazelle - Pop Star,2,C-,5,Fortyborn,
Revive,2,C-,5,Fortyborn,
Magica De Spell - Cruel Sorceress,2,C-,5,Fortyborn,
Robin Hood - Archery Contestant,2,C-,5,Fortyborn,
Clarabelle - Clumsy Guest,2,C-,5,Fortyborn,
Prince John's Mirror,2,C-,5,Fortyborn,
Tropical Rainforest - Jaguar Lair,2,C-,5,Fortyborn,
Mickey Mouse - Enthusiastic Dancer,2,C-,5,Fortyborn,
Potion of Might,2,C-,5,Fortyborn,
Minnie Mouse - Quick-Thinking Inventor,2,C-,5,Fortyborn,
Tanana - Wise Woman,2,C-,5,Fortyborn,
Tipo - Growing Son,2,C-,5,Fortyborn,
Ever as Before,2,C-,5,Fortyborn,
Dopey - Knight Apprentice,2,C-,5,Fortyborn,
Bashful - Adoring Knight,2,C-,5,Fortyborn,
Pete - Games Referee,2,C-,5,Fortyborn,
Duck for Cover!,2,C-,5,Fortyborn,
Minnie Mouse - Drum Major,2,C-,5,Fortyborn,
Prince John - Gold Lover,2,C-,5,Fortyborn,
Robin Hood - Sharpshooter,2,C-,5,Fortyborn,
Alan-a-Dale - Rockin' Rooster,2,C-/D+,5,Fortyborn,
Vanellope von Schweetz - Sugar Rush Champ,2,C/C-,5,Fortyborn,
Cogsworth - Illuminary Watchman,3,C/C+,5,Fortyborn,
Flora - Good Fairy,3,C/C+,5,Fortyborn,
Vanellope Von Schweetz - Candy Mechanic,3,C+,5,Fortyborn,
"Fix‐It Felix, Jr. - Trusty Builder",3,C+,5,Fortyborn,
Moana - Determined Explorer,3,C+,5,Fortyborn,
Vanellope von Schweetz - Sugar Rush Princess,3,C+,5,Fortyborn,
Sven - Reindeer Steed,3,C+,5,Fortyborn,
Minnie Mouse - Compassionate Friend,3,C+,5,Fortyborn,
Healing Decanter,3,C+,5,Fortyborn,
Amber Chromicon,3,C+,5,Fortyborn,
Merlin - Turtle,3,C+,5,Fortyborn,
Banzai - Gluttonous Predator,3,C+,5,Fortyborn,
Anna - Mystical Majesty,3,C+,5,Fortyborn,
Elsa's Ice Palace - Place of Solitude,3,C+,5,Fortyborn,
Ulf - Mime,3,C+,5,Fortyborn,
Merryweather - Good Fairy,3,C+,5,Fortyborn,
Ed - Hysterical Partygoer,3,C+,5,Fortyborn,
Robin Hood - Sneaky Sleuth,3,C+,5,Fortyborn,
Clarabelle - Contented Wallflower,3,C+,5,Fortyborn,
Shenzi - Head Hyena,3,C+,5,Fortyborn,
Turbo - Royal Hack,3,C+,5,Fortyborn,
Snowanna Rainbeau - Cool Competitor,3,C+,5,Fortyborn,
Daisy Duck - Spotless Food-Fighter,3,C+,5,Fortyborn,
Minnie Mouse - Dazzling Dancer,3,C+,5,Fortyborn,
Chaca - Impressive Daughter,3,C+,5,Fortyborn,
Basil - Practiced Detective,3,C+,5,Fortyborn,
Vision of the Future,3,C+,5,Fortyborn,
Kronk - Unlicensed Investigator,3,C+,5,Fortyborn,
Sir Ector - Castle Lord,3,C+,5,Fortyborn,
Happy - Lively Knight,3,C+,5,Fortyborn,
Simba - Son of Mufasa,3,C+,5,Fortyborn,
Food Fight!,3,C+,5,Fortyborn,
Seven Dwarfs' Mine - Secure Fortress,3,C+,5,Fortyborn,
Merlin - Intellectual Visionary,3,C+,5,Fortyborn,
Grumpy - Skeptical Knight,3,C+ (Buildaround B),5,Fortyborn,
Rutt - Northern Moose,3,C+/B-,5,Fortyborn,
Invited to the Ball,3,C+/B-,5,Fortyborn,
Mother Gothel - Conceited Manipulator,3,C+/B-,5,Fortyborn,
Hide Away,3,C+/B-,5,Fortyborn,
Pride Lands - Jungle Oasis,1,D,5,Fortyborn,
Earth Giant - Living Mountain,1,D,5,Fortyborn,
Maleficent - Vexed Partygoer,1,D,5,Fortyborn,
Anna - Eager Acolyte,1,D,5,Fortyborn,
Retrosphere,1,D,5,Fortyborn,
Amethyst Chromicon,1,D,5,Fortyborn,
Hypnotic Deduction,1,D,5,Fortyborn,
Merlin - Back from Bermuda,1,D,5,Fortyborn,
The Queen - Crown of the Council,1,D,5,Fortyborn,
Basil's Magnifying Glass,1,D,5,Fortyborn,
The Great Illuminary - Radiant Ballroom,1,D,5,Fortyborn,
Mirabel Madrigal - Family Gatherer,1,D,5,Fortyborn,
Nala - Mischievous Cub,1,D-,5,Fortyborn,
We Know The Way,1,D-,5,Fortyborn,
Little John - Camp Cook,1,D-,5,Fortyborn,
Remember Who You Are,1,D-,5,Fortyborn,
Obscurosphere,1,D-,5,Fortyborn,
Taffyta Muttonfudge - Crowd Favorite,1,D-,5,Fortyborn,
Break Free,1,D-,5,Fortyborn,
Evil Comes Prepared,1,D-,5,Fortyborn,
Don't Let the Frostbite Bite,1,D-,5,Fortyborn,
Ratigan's Party - Seedy Back Room,1,D-,5,Fortyborn,
Medal of Heroes,1,D-,5,Fortyborn,
Merlin's Cottage - The Wizard's Home,1,D-,5,Fortyborn,
Shield of Arendelle,1,D-,5,Fortyborn,
Bad-Anon - Villain Support Center,1,D-,5,Fortyborn,
Blast From Your Past,1,D-,5,Fortyborn,
Kristoff - Reindeer Keeper,1,D- (Buildaround B-),5,Fortyborn,
Kenai - Big Brother,1,D+,5,Fortyborn,
"Fix‐It Felix, Jr. - Delighted Sightseer",1,D+,5,Fortyborn,
Wreck-It Ralph - Demolition Dude,1,D+,5,Fortyborn,
Ratigan - Raging Rat,1,D+,5,Fortyborn,
Taffyta Muttonfudge - Sour Speedster,1,D+,5,Fortyborn,
Arthur - Novice Sparrow,1,D+,5,Fortyborn,
Glimmer VS Glimmer,1,D+,5,Fortyborn,
Prince John - Opportunistic Briber,1,D+,5,Fortyborn,
Pacha - Emperor's Guide,1,D+,5,Fortyborn,
Sheriff of Nottingham - Bushel Britches,1,D+,5,Fortyborn,
Chicha - Dedicated Mother,1,D+,5,Fortyborn,
Belle - Of the Ball,1,D+,5,Fortyborn,
All Funned Out,1,D+,5,Fortyborn,
Royal Guard - Bovine Protector,1,D+,5,Fortyborn,
Mickey Mouse - Food Fight Defender,1,D+,5,Fortyborn,
Sleepy - Sluggish Knight,1,D+,5,Fortyborn,
Who's With Me?,1,D+,5,Fortyborn,
The Queen - Fairest of All,1,D+,5,Fortyborn,
Prince Naveen - Ukulele Player,1,D+,5,Fortyborn,
Try Everything,2,D+/C-,5,Fortyborn,
Sugar Rush Speedway - Starting Line,0,F,5,Fortyborn,
Gathering Knowledge And Wisdom,0,F,5,Fortyborn,
The Queen - Cruelest of All,0,F,5,Fortyborn,
Royal Tantrum,0,F,5,Fortyborn,
Merlin's Carpetbag,0,F,5,Fortyborn,
Pete - Wrestling Champ,0,F,5,Fortyborn,
Sapphire Chromicon,0,F,5,Fortyborn,
The Sword Released,0,F,5,Fortyborn,
Queen's Sensor Core,0,F (Buildaround C),5,Fortyborn,
Daisy Duck - Donald's Date,0,F (Buildaround C+),5,Fortyborn,
Kakamora - Long-Range Specialist,0,F,6,Be Our Guest,
Kakamora - Pirate Chief,0,F,6,Be Our Guest,
Jim Hawkins - Stubborn Cabin Boy,1,D,6,Be Our Guest,
Mr.Big - Shrewd Tycoon,0,F,6,Be Our Guest,
Mr.Smee - Steadfast Mate,3,C+,6,Be Our Guest,
Mr.Smee - Captain of the Jolly Roger,0,F,6,Be Our Guest,
Mullins - Seasoned Shipmate,2,C-,6,Be Our Guest,
Kohut - Trusted Marine,4,B,6,Be Our Guest,
King Hubert - Phillip's Father,3,C+,6,Be Our Guest,
Hercules - Unwavering Demigod,2,C-,6,Be Our Guest,
John Silver - Ship's Cook,3,C+,6,Be Our Guest,
Mr.Arrow - Legacy's First Mate,3,C,6,Be Our Guest,
Jim Hawkins - Rigging Specialist,4,B-,6,Be Our Guest,
Tuk Tuk - Big Buddy,3,C,6,Be Our Guest,
Billy Bones - Space Sailor,1,D,6,Be Our Guest,
Pluto - Guard Dog,4,B+,6,Be Our Guest,
Mickey Mouse - Night Watch,2,C-,6,Be Our Guest,
Cobra Bubbles - Former CIA,3,C+,6,Be Our Guest,
Gantu - Captain Crankyhead,5,A-,6,Be Our Guest,
Wreck-it Ralph - Ham Hands,2,C-,6,Be Our Guest,
Calhoun - Marine Sergeant,5,A-,6,Be Our Guest,
Captain Amelia - Commander of the Legacy,4,B,6,Be Our Guest,
Jafar - Power Hungry Vizier,0,F,6,Be Our Guest,
John Silver - Stern Captain,1,D,6,Be Our Guest,
Hot Potato,3,C+,6,Be Our Guest,
I'm Still Here,3,C+,6,Be Our Guest,
Twin Fire,4,B-,6,Be Our Guest,
Ambush!,3,C+,6,Be Our Guest,
Unfortunate Situation,4,B-,6,Be Our Guest,
King's Sensor Core,1,D,6,Be Our Guest,
Training Dummy,2,C-,6,Be Our Guest,
Sunglasses,1,D,6,Be Our Guest,
Treasure Mountain - Azurite Sea Island,0,F,6,Be Our Guest,
Galactic Council Chamber - Courtroom,1,D,6,Be Our Guest,
B .E.N. - Eccentric Robot,3,C+,6,Be Our Guest,
Aunt Cass - Biggest Fan,1,D,6,Be Our Guest,
Gadget Hackwrench - Creative Thinker,1,D-,6,Be Our Guest,
Gadget Hackwrench - Brilliant Bosun,2,C-,6,Be Our Guest,
Zipper - Astute Decoy,2,C-,6,Be Our Guest,
Oswald - The Lucky Rabbit,0,F,6,Be Our Guest,
Yokai - Enigmatic Inventor,1,D,6,Be Our Guest,
Pleakley - Scientific Expert,1,D,6,Be Our Guest,
Hiro Hamada - Robotics Prodigy,1,D,6,Be Our Guest,
Heihei - Not-So-Tricky Chicken,2,C-,6,Be Our Guest,
Sour Bill - Surly Henchman,3,C+,6,Be Our Guest,
Nick Wilde - Soggy Fox,1,D,6,Be Our Guest,
Wasabi - Methodical Engineer,1,D,6,Be Our Guest,
Nick Wilde - Sly Fox,1,D,6,Be Our Guest,
Gadget Hackwrench - Perceptive Mouse,4,B,6,Be Our Guest,
Dr. Delbert Doppler - Fussy Astronomer,3,C,6,Be Our Guest,
Tadashi Hamada - Baymax Inventor,1,D+,6,Be Our Guest,
Hiro Hamada - Team Leader,1,D,6,Be Our Guest,
Tadashi Hamada - Gifted Roboticist,4,B,6,Be Our Guest,
Baymax - Personal Healthcare Companion,1,D,6,Be Our Guest,
Baymax - Armored Companion,5,A+,6,Be Our Guest,
Yokai - Professor Callaghan,4,B,6,Be Our Guest,
Hiram Flaversham - Intrigued Inventor,4,B-,6,Be Our Guest,
Yokai - Scientific Supervillain,1,D,6,Be Our Guest,
Alice - Savvy Sailor,0,F,6,Be Our Guest,
We Could Be Immortals,1,D,6,Be Our Guest,
Sail the Azurite Sea,1,D,6,Be Our Guest,
Helping Hand,4,B,6,Be Our Guest,
Prepare your Bot,1,D,6,Be Our Guest,
Baymax's Healthcare Chip,1,D,6,Be Our Guest,
Microbots,0,F,6,Be Our Guest,
Jumbo Pop,4,B,6,Be Our Guest,
Rescue Rangers Submarine - Mobile Headquarters),0,F,6,Be Our Guest,
Institute of Technology - Prestigious University,1,D,6,Be Our Guest,
Mickey Mouse - Pirate Captain,3,C,6,Be Our Guest,
Kakamora - Boarding Party,0,F,6,Be Our Guest,
Kakamora - Pirate Pitcher,1,D,6,Be Our Guest,
Jasmine - Rebellious Princess,3,C+,6,Be Our Guest,
Raya - Kumandran Rider,4,B-,6,Be Our Guest,
Wendy Darling - Courageous Captain,3,C+,6,Be Our Guest,
John Silver - Ferocious Friend,3,C,6,Be Our Guest,
Vanellope Von Schweetz - Gutsy Go Getter,1,D,6,Be Our Guest,
Michael Darling - Playful Swordsman,4,B,6,Be Our Guest,
Aladdin - Fearless Navigator,4,B,6,Be Our Guest,
Markowski - Space Trooper,4,B+,6,Be Our Guest,
Abu - Bold Helmsman,4,B-,6,Be Our Guest,
Mickey Mouse - Courageous Sailor,1,D,6,Be Our Guest,
Adorabeezle Winterpop - Ice Rocket Racer,1,D+,6,Be Our Guest,
Moana - Self-Taught Sailor,4,B+,6,Be Our Guest,
John Darling - Sophisticated Swordsman,1,D,6,Be Our Guest,
Aladdin - Intrepid Commander,3,C+,6,Be Our Guest,
Minnie Mouse - Pirate Lookout,0,F,6,Be Our Guest,
Moana - Kakamora Leader,1,D,6,Be Our Guest,
Pete - Freebooter,1,D,6,Be Our Guest,
Goofy - Flying Goof,4,B-,6,Be Our Guest,
Maui - Half-Shark,4,B-,6,Be Our Guest,
Hades - Strong Arm,0,F,6,Be Our Guest,
Tigger - In the Crow's Nest,3,C,6,Be Our Guest,
Scar - Heartless Hunter,5,?,6,Be Our Guest,
Thievery,1,D,6,Be Our Guest,
Lead the Way,1,D,6,Be Our Guest,
The Islands I Pulled From the Sea,0,F,6,Be Our Guest,
Energy Blast,0,F,6,Be Our Guest,
Longboat,3,C,6,Be Our Guest,
Gold Coin,1,D,6,Be Our Guest,
Card Soldier's Spear,1,D,6,Be Our Guest,
Flotilla - Coconut Armada,0,F,6,Be Our Guest,
Skull Rock - Isolated Fortress,1,D,6,Be Our Guest,
Stitch - Little Trickster,4,B,6,Be Our Guest,
Jasmine - Royal Seafarer,4,B,6,Be Our Guest,
Captain Hook - Underhanded,5,A-,6,Be Our Guest,
Stitch - Alien Buccaneer,0,F,6,Be Our Guest,
Go Go Tomago - Darting Dynamo,5,A+,6,Be Our Guest,
Honey Lemon - Chemical Genius,3,C+,6,Be Our Guest,
Fred - Mascot by Day,4,B+,6,Be Our Guest,
Tootles - Lost Boy,4,B,6,Be Our Guest,
Dawson - Basil's Assistant,2,C-,6,Be Our Guest,
Heathcliff - Stoic Butler,2,C-,6,Be Our Guest,
Basil - Hypnotized Mouse,4,B-,6,Be Our Guest,
Donald Duck - First Mate,1,D,6,Be Our Guest,
Daisy Duck - Pirate Captain,2,C-,6,Be Our Guest,
Mertle Edmonds - Lilo's Rival,3,C,6,Be Our Guest,
Prince Phillip - Royal Explorer,3,C,6,Be Our Guest,
Jasmine - Royal Commodore,3,C,6,Be Our Guest,
Peter Pan - Never Land Prankster,2,C-,6,Be Our Guest,
Hercules - Baby Demigod,0,F,6,Be Our Guest,
Alistair Krei - Ambitious Entrepreneur,1,D,6,Be Our Guest,
Gazelle - Angel with Horns,4,B-,6,Be Our Guest,
Goofy - Expert Shipwright,2,C-,6,Be Our Guest,
Bellwether - Assistant Mayor,5,A-,6,Be Our Guest,
Basil - Disguised Detective,2,C-,6,Be Our Guest,
Olivia Flaversham - The Toymaker's Daughter,3,C+,6,Be Our Guest,
Bend to My Will,0,F,6,Be Our Guest,
Prepare to Board,1,D-,6,Be Our Guest,
Heffalumps and Woozles,4,B,6,Be Our Guest,
You Came Back,3,C,6,Be Our Guest,
Megabot,0,F,6,Be Our Guest,
Galactic Communicator,0,F,6,Be Our Guest,
Transport Pod,1,D-,6,Be Our Guest,
Perilous Maze - Watery Labyrinth,1,D+,6,Be Our Guest,
Owl Island - Secluded Entrance,0,F,6,Be Our Guest,
Hades - Lord of the Dead,4,B-,6,Be Our Guest,
Madam Mim - Tiny Adversary,2,C-,6,Be Our Guest,
Genie - Excited Shipbuilder,2,C-,6,Be Our Guest,
Sisu - In Her Element,4,B,6,Be Our Guest,
The White Rose - Jewel of the Garden,2,C-,6,Be Our Guest,
Juju - Mama Odie's Companion,3,C+,6,Be Our Guest,
Rafiki - Shaman of the Savanna,4,B,6,Be Our Guest,
Tinker Bell - Fast Flier,5,A-,6,Be Our Guest,
The Carpenter - Dinner Companion,1,D,6,Be Our Guest,
Iago - Reappearing Parrot,4,B-,6,Be Our Guest,
The Walrus - Greedy Gourmand,3,C,6,Be Our Guest,
Scar - Tempestuous Lion,2,C-,6,Be Our Guest,
Tinker Bell - Queen of the Azurite Fairies,3,C+,6,Be Our Guest,
Diablo - Obedient Raven,5,A-,6,Be Our Guest,
March Hare - Absurd Host,1,D,6,Be Our Guest,
Magic Carpet - Amazing Flier,2,C-,6,Be Our Guest,
Rafiki - Ethereal Guide,0,F,6,Be Our Guest,
Genie - Wish Fulfilled,5,A+,6,Be Our Guest,
Sisu - Uniting Dragon,0,F,6,Be Our Guest,
Madam Mim - Truly Marvelous,0,F,6,Be Our Guest,
Yzma - Conniving Chemist,5,A+,6,Be Our Guest,
Mama Odie - Solitary Sage,0,F,6,Be Our Guest,
Peter Pan - Shadow Catcher,0,F,6,Be Our Guest,
Mad Hatter - Eccentric Host,1,D,6,Be Our Guest,
A Very Merry Unbirthday,0,F,6,Be Our Guest,
Genie - Wonderful Trickster,3,C+,6,Be Our Guest,
Making Magic,1,D+,6,Be Our Guest,
Lose the Way,1,D,6,Be Our Guest,
Seeking the Half Crown,0,F,6,Be Our Guest,
Maleficent's Staff,0,F,6,Be Our Guest,
Mad Hatter's Teapot,0,F,6,Be Our Guest,
Pixie Dust,0,F,6,Be Our Guest,
Fairy Ship - Royal Vessel,1,D,6,Be Our Guest,
Mystical Tree - Mama Odie's Home,1,D,6,Be Our Guest,
Owl - Pirate Lookout,2,C-,6,Be Our Guest,
Lilo - Escape Artist,4,B-,6,Be Our Guest,
Winnie the Pooh - Hunny Pirate,0,F,6,Be Our Guest,
Gopher - Ship's Carpenter,2,C-,6,Be Our Guest,
Simba - Happy-Go-Lucky,1,D,6,Be Our Guest,
Chip - Friend Indeed,2,C-,6,Be Our Guest,
Dale - Friend in Need,4,B-,6,Be Our Guest,
David - Impressive Surfer,1,D+,6,Be Our Guest,
Prince Naveen - Vigilant First Mate,4,B-,6,Be Our Guest,
Prince Naveen - Carefree Explorer,4,B,6,Be Our Guest,
Chief Bogo - Gazelle Fan,3,C,6,Be Our Guest,
Chip - Ranger Leader,2,C-,6,Be Our Guest,
Monterey Jack - Good-Hearted Ranger,2,C-,6,Be Our Guest,
Chip 'N' Dale - Recovery Rangers,0,F,6,Be Our Guest,
Judy Hopps - Resourceful Rabbit,4,B+,6,Be Our Guest,
Tiana - Restaurant Owner,5,A-,6,Be Our Guest,
Grand Councilwoman - Federation Leader,1,D,6,Be Our Guest,
Dale - Mischievous Ranger,3,C+,6,Be Our Guest,
Nani - Caring Sister,4,B-,6,Be Our Guest,
Simba - Pride Protector,5,A+,6,Be Our Guest,
Kanga - Nurturing Mother,3,C+,6,Be Our Guest,
Rabbit - Indignant Pirate,1,D,6,Be Our Guest,
Roo - Littlest Pirate,1,D,6,Be Our Guest,
Mr. Litwak - Arcade Owner,1,D,6,Be Our Guest,
Jim Hawkins - Honorable Pirate,4,B-,6,Be Our Guest,
Good job,1,D,6,Be Our Guest,
I Won't Give In,1,D,6,Be Our Guest,
Rescue Rangers Away!,1,D,6,Be Our Guest,
Safe and Sound,0,F,6,Be Our Guest,
Naveen's Ukulele,0,F,6,Be Our Guest,
Pooh Pirate Ship,0,F,6,Be Our Guest,
Scrump,1,D,6,Be Our Guest,
Hundred Acre Island - Pooh's Home,1,D,6,Be Our Guest,
Sugar Rush Speedway - Finish Line,0,F,6,Be Our Guest,
Mosquito Bite,1,D+,6,Be Our Guest,
Sugar Rush Speedway - Finish Line,0,F,6,Be Our Guest,
Roger Radcliffe - Dog Lover,1,D+,7,Be Our Guest,
Dolores Madrigal - Within Earshot,1,D+,7,Be Our Guest,
Pain - Impudent Imp,2,C-,7,Be Our Guest,
Amber Coil,1,D+,7,Be Our Guest,
Mulan - Disguised Soldier,3,C+,7,Be Our Guest,
Heihei - Rambling Rooster,4,B-,7,Be Our Guest,
Dawson - Puzzling Sleuth,1,D-,7,Be Our Guest,
Merlin - Clever Clairvoyant,1,D,7,Be Our Guest,
Water Has Memory,0,F,7,Be Our Guest,
Monsieur D'arque - Despicable Proprietor,3,D*,7,Be Our Guest,
Pete - Pirate Scoundrel,1,D,7,Be Our Guest,
Unconventional Tool,1,D,7,Be Our Guest,
"Wake up, Alice!",0,F,7,Be Our Guest,
Card Soldiers - Royal Troops,2,C-,7,Be Our Guest,
Kanine Krunchies,1,F*,7,Be Our Guest,
Toby - Dogged Companion,3,C+,7,Be Our Guest,
Toulouse - Artistic Kitten,2,C-,7,Be Our Guest,
He's a Tramp,0,F,7,Be Our Guest,
Lady - Elegant Spaniel,0,F,7,Be Our Guest,
Restoring the Heart,4,B-,7,Be Our Guest,
Mattias - Arendelle General,1,D+,7,Be Our Guest,
Razoul - Menacing Guard,0,F,7,Be Our Guest,
Tuk Tuk - Disarmingly Cute,1,F*,7,Be Our Guest,
Freckles - Good boy,2,C-,7,Be Our Guest,
Baymax - Low Battery,3,C,7,Be Our Guest,
Elsa - Trusted Sister,4,B*,7,Be Our Guest,
Training Staff,1,D+,7,Be Our Guest,
Honeymaren - Northuldra Guide,4,B,7,Be Our Guest,
Penny The Orphan - Clever Child,2,C-,7,Be Our Guest,
The Phantom Blot - Shadowy Figure,3,C+,7,Be Our Guest,
Trusty - Loyal Bloodhound,3,C,7,Be Our Guest,
Double Trouble,3,C+,7,Be Our Guest,
Queen of Hearts - Losing Her Temper,3,C,7,Be Our Guest,
Sir Kay - Unruly Knight,2,C-,7,Be Our Guest,
Milo Thatch - Undaunted Scholar,2,C-,7,Be Our Guest,
Show me More!,0,F,7,Be Our Guest,
Penny - Bolt's Person,4,B,7,Be Our Guest,
Yzma - Transformed Kitten,1,D+,7,Be Our Guest,
Steel Coil,0,F,7,Be Our Guest,
Ruby Coil,2,C-,7,Be Our Guest,
Helga Sinclair - Tough as Nails,4,B-,7,Be Our Guest,
Mickey Mouse - Inspirational Warrior,0,F,7,Be Our Guest,
Minnie Mouse - Storyteller,0,F,7,Be Our Guest,
Honey Lemon - Chemistry Whiz,1,D+,7,Be Our Guest,
Yzma - Exasperated Schemer,2,C-,7,Be Our Guest,
Sapphire Coil,1,D+,7,Be Our Guest,
Grandmother Fa - Spirited Elder,3,C,7,Be Our Guest,
Donald Duck - Lively Pirate,0,F,7,Be Our Guest,
The Prince - Vigilant Suitor,1,F*,7,Be Our Guest,
Cy-bug - Invasive Enemy,1,D+,7,Be Our Guest,
This is my Family,4,B-,7,Be Our Guest,
Diablo - Spiteful Raven,3,C+,7,Be Our Guest,
Candlehead - Dedicated Racer,2,C-,7,Be Our Guest,
So Much to Give,3,C+,7,Be Our Guest,
Grewnge - Cannon Expert,1,D+,7,Be Our Guest,
Magical Maneuvers,1,D,7,Be Our Guest,
Archimedes - Exceptional Owl,1,D+,7,Be Our Guest,
Akela - Wolf Pack Elder,3,C,7,Be Our Guest,
Devil's Eye Diamond,1,D+,7,Be Our Guest,
The Glass Slipper,0,F,7,Be Our Guest,
Bolt - Headstrong Dog,1,D+,7,Be Our Guest,
Marie - Favored Kitten,3,C,7,Be Our Guest,
Duchess - Elegant Feline,3,C,7,Be Our Guest,
Tramp - Enterprising Dog,2,C-,7,Be Our Guest,
Yokai - Intellectual Schemer,0,F,7,Be Our Guest,
Rajah - Ghostly Tiger,4,B+,7,Be Our Guest,
Spaghetti Dinner,0,F,7,Be Our Guest,
The Troubadour - Musical Narrator,1,D+,7,Be Our Guest,
Calhoun - Battle Tested,0,F,7,Be Our Guest,
Belle - Apprentice Inventor,1,D+,7,Be Our Guest,
Bucky - Nutty Rascal,4,B+,7,Be Our Guest,
Fa Zhou - War Hero,3,C+,7,Be Our Guest,
Pacha - Trekmate,1,D+,7,Be Our Guest,
Anastasia - Bossy Stepsister,2,C-,7,Be Our Guest,
Raya - Guidance Seeker,3,C+,7,Be Our Guest,
Pepa Madrigal - Sensitive Sister,1,D+,7,Be Our Guest,
Maurice's Machine,0,F,7,Be Our Guest,
Cogsworth - Climbing Clock,1,D+,7,Be Our Guest,
Li Shang - Newly Promoted,0,F,7,Be Our Guest,
Emerald Coil,0,F,7,Be Our Guest,
Amethyst Coil,0,F,7,Be Our Guest,
We've Got Company!,0,F,7,Be Our Guest,
Lucky - Runt of the Litter,0,F,7,Be Our Guest,
Kenai - Magical Bear,4,B+,7,Be Our Guest,
Gaetan Moliere - The Mole,3,C+,7,Be Our Guest,
Mother Gothel - Vain Sorceress,3,C+,7,Be Our Guest,
Orville - Albatross Air,2,C-,7,Be Our Guest,
Mirabel Madrigal - Hopeful Dreamer,2,C-,7,Be Our Guest,
Koda - Smallish Bear,3,C,7,Be Our Guest,
Kashekim - Ancient Ruler,2,C-,7,Be Our Guest,
Baymax's Charging Station,0,F,7,Be Our Guest,
Robin Hood - Eye for Detail,3,C,7,Be Our Guest,
Pepper - Quick-Thinking Puppy,3,C,7,Be Our Guest,
Aurora - Waking Beauty,1,D+,7,Be Our Guest,
Hiro Hamada - Future Champion,1,D+,7,Be Our Guest,
Mariano Guzman - Handsome Suitor,3,C+,7,Be Our Guest,
Peg - Natural Performer,3,C,7,Be Our Guest,
Jafar - Aspiring Ruler,3,C+,7,Be Our Guest,
Ink Geyser,0,F,7,Be Our Guest,
